id,state,type,provider_id,provider_type,name,road_name,reported_location,locality,direction_of_travel,heavy_vehicle_area,paved,toilet,disabled_toilet,lighting,shelter,water,bin,table_or_chair,bbq,shade,power,off_the_road,waste_water,comments,latitude,longitude,dt_created,geom
12146,"WA","Formal","263770","Heavy Vehicle Rest Area",,"Great Eastern Hwy","Great Eastern Hwy","Merredin",,"Y","Y","N",,,"N",,"Y","N",,"N",,,,,-31.405250461000001,118.45858232400001,2025-06-21 03:38:05.0330000,POINT (118.458582324 -31.405250461)
12147,"WA","Formal","263771","Minor Rest Area",,"Wubin Mullewa","Mullewa Wubin Rd","Greater Geraldton (C)",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-28.792761583999901,115.717599423,2025-06-21 03:38:05.0330000,POINT (115.717599423 -28.7927615839999)
12148,"WA","Formal","263772","Minor Rest Area",,"Bindoon Moora","Bindoon Moora Rd","Victoria Plains",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-30.8956914729999,116.02981760999999,2025-06-21 03:38:05.0330000,POINT (116.02981761 -30.8956914729999)
12149,"WA","Formal","263773","Minor Rest Area",,"Brand Hwy","Brand Hwy","Carnamah",,"N","Y","N",,,"N",,"Y","N",,"Y",,,,,-29.8185820479999,115.26226484999999,2025-06-21 03:38:05.0330000,POINT (115.26226485 -29.8185820479999)
12150,"WA","Formal","263774","Minor Rest Area",,"Albany Hwy","Albany Hwy","Wandering",,"N","N","N",,,"N",,"Y","N",,"Y",,,,,-32.494132780000001,116.35672743799999,2025-06-21 03:38:05.0330000,POINT (116.356727438 -32.49413278)
12151,"WA","Formal","263775","Minor Rest Area","Regans Ford","Brand Hwy","Brand Hwy","Gingin",,"N","N","N",,,"Y",,"Y","N",,"N",,,,,-31.000914494,115.71011841399999,2025-06-21 03:38:05.0330000,POINT (115.710118414 -31.000914494)
12152,"WA","Formal","263776","Minor Rest Area",,"South Western Hwy","South Coast Hwy","Denmark",,"N","N","N",,,"N",,"Y","Y",,"Y",,,,,-34.994246689999997,116.859140219,2025-06-21 03:38:05.0330000,POINT (116.859140219 -34.99424669)
12153,"WA","Formal","263777","Minor Rest Area",,"Northam Cranbrook","Quadrant St","Pingelly",,"N","Y","N",,"Y","N",,"Y","N",,"N",,,,,-32.531455805,117.08355771399999,2025-06-21 03:38:05.0330000,POINT (117.083557714 -32.531455805)
12154,"WA","Formal","263778","Heavy Vehicle Rest Area",,"Narrogin Kondinin","Williams Kondinin Rd","Kulin",,"Y","N","N",,,"N",,"Y","N",,"Y",,,,,-32.758545239999897,118.05585578500001,2025-06-21 03:38:05.0330000,POINT (118.055855785 -32.7585452399999)
12155,"WA","Formal","263779","Minor Rest Area",,"Brand Hwy","Brand Hwy","Gingin",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-31.113446062000001,115.775845866,2025-06-21 03:38:05.0330000,POINT (115.775845866 -31.113446062)
12156,"WA","Formal","263780","Minor Rest Area","City of Karratha","North West Coastal Hwy","North West Coastal Hwy","Karratha (C)",,"N","Y","N",,,"Y",,"Y","N",,"N",,,,,-20.7840912939999,117.164817872,2025-06-21 03:38:05.0330000,POINT (117.164817872 -20.7840912939999)
12157,"WA","Formal","263781","Minor Rest Area",,"Ripon Hills Rd","Ripon Hills Rd","East Pilbara",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-21.316079641999998,121.089931784,2025-06-21 03:38:05.0330000,POINT (121.089931784 -21.316079642)
12158,"WA","Formal","263782","Minor Rest Area",,"South Western Hwy","South Western Hwy","Manjimup",,"N",,"N",,,"N",,"N","N",,"N",,,,,-34.984386862999898,116.635588739,2025-06-21 03:38:05.0330000,POINT (116.635588739 -34.9843868629999)
12159,"WA","Formal","263783","Minor Rest Area",,"Great Eastern Hwy","Great Eastern Hwy","Kellerberrin",,"N","Y","N",,,"N",,"Y","N",,"Y",,,,,-31.622948644000001,117.818226565,2025-06-21 03:38:05.0330000,POINT (117.818226565 -31.622948644)
12160,"WA","Formal","263784","Minor Rest Area",,"Eyre Hwy","Eyre Hwy","Dundas",,"N","N","N",,,"N",,"Y","N",,"Y",,,,,-31.989453077,126.547214638,2025-06-21 03:38:05.0330000,POINT (126.547214638 -31.989453077)
12161,"WA","Formal","263785","Minor Rest Area",,"Brand Hwy","Brand Hwy","Gingin",,"N","Y","N",,,"Y",,"Y","N",,"Y",,,,,-31.367935399,115.888919934,2025-06-21 03:38:05.0330000,POINT (115.888919934 -31.367935399)
12162,"WA","Formal","263786","Minor Rest Area",,"Great Eastern Hwy","Great Eastern Hwy","Merredin",,"N","Y","N",,,"N",,"Y","N",,"N",,,,,-31.422021230999999,118.42411144099999,2025-06-21 03:38:05.0330000,POINT (118.424111441 -31.422021231)
12163,"WA","Formal","263787","Minor Rest Area",,"Albany Lake Grace","Chester Pass Rd","Plantagenet",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-34.468861568000001,118.06347797399999,2025-06-21 03:38:05.0330000,POINT (118.063477974 -34.468861568)
12164,"WA","Formal","263788","Minor Rest Area",,"Brookton Hwy","Brookton-Corrigin Rd","Corrigin",,"N","N","N",,,"N",,"N","N",,"N",,,,,-32.334565477999902,117.488886256,2025-06-21 03:38:05.0330000,POINT (117.488886256 -32.3345654779999)
12165,"WA","Formal","263789","Minor Rest Area",,"North West Coastal Hwy","North West Coastal Hwy","Carnarvon",,"N","N","N",,,"Y",,"Y","N",,"N",,,,,-25.5740183519999,114.15952726499999,2025-06-21 03:38:05.0330000,POINT (114.159527265 -25.5740183519999)
12166,"WA","Formal","263790","Minor Rest Area",,"Northam Cranbrook","Great Southern Hwy","Beverley",,"N","N","N",,,"N",,"Y","N",,"Y",,,,,-32.133774150999997,116.930332108,2025-06-21 03:38:05.0330000,POINT (116.930332108 -32.133774151)
12167,"WA","Formal","263791","Major Rest Area",,"South Western Hwy","South Western Hwy","Bridgetown - Greenbushes",,"N",,"N",,,"N",,"N","N",,"Y",,,,,-34.084890989000002,116.183741117,2025-06-21 03:38:05.0330000,POINT (116.183741117 -34.084890989)
12168,"WA","Formal","263792","Minor Rest Area",,"Great Northern Hwy","Great Northern Hwy","Meekatharra",,"N","N","N",,,"Y",,"Y","N",,"N",,,,,-26.2658543279999,118.65895141999999,2025-06-21 03:38:05.0330000,POINT (118.65895142 -26.2658543279999)
12169,"WA","Formal","263793","Heavy Vehicle Rest Area",,"Eyre Hwy","Eyre Hwy","Dundas",,"Y","Y","Y",,,"Y",,"Y","Y",,"Y",,,,,-32.356382916999998,124.78525412400001,2025-06-21 03:38:05.0330000,POINT (124.785254124 -32.356382917)
12170,"WA","Formal","263794","Minor Rest Area",,"Coolgardie Esperance Hwy","Coolgardie Esperance Hwy","Dundas",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-32.569278605000001,121.590050445,2025-06-21 03:38:05.0330000,POINT (121.590050445 -32.569278605)
12171,"WA","Formal","263795","Major Rest Area",,"Northam Cranbrook","Great Southern Hwy","Narrogin",,"N","N","Y",,,"N",,"Y","Y",,"Y",,,,,-33.055992197000002,117.240864233,2025-06-21 03:38:05.0330000,POINT (117.240864233 -33.055992197)
12172,"WA","Formal","263796","Major Rest Area",,"Collie Lake King","Coalfields Rd","West Arthur",,"N","Y","Y",,"Y","Y",,"Y","Y",,"Y",,,,,-33.335498876999999,116.74349141899999,2025-06-21 03:38:05.0330000,POINT (116.743491419 -33.335498877)
12173,"WA","Formal","263797","Minor Rest Area",,"Brand Hwy","Brand Hwy","Coorow",,"N","N","N",,,"N",,"Y","N",,"Y",,,,,-30.140488777000002,115.36463653200001,2025-06-21 03:38:05.0330000,POINT (115.364636532 -30.140488777)
12174,"WA","Formal","263798","Minor Rest Area",,"Northam Pithara","Northam Pithara Rd","Goomalling",,"N","N","N",,,"N",,"Y","N",,"Y",,,,,-31.272520879000002,116.83930253299999,2025-06-21 03:38:05.0330000,POINT (116.839302533 -31.272520879)
12175,"WA","Formal","263799","Major Rest Area",,"Bussell Hwy","Bussell Hwy","Augusta - Margaret River",,"N","Y","N",,,"N",,"Y","N",,"Y",,,,,-33.989358094999901,115.08975682400001,2025-06-21 03:38:05.0330000,POINT (115.089756824 -33.9893580949999)
12176,"WA","Formal","263800","Minor Rest Area",,"Nanutarra Munjina","Nanutarra Munjina Rd","Ashburton",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-22.97004772,117.197759824,2025-06-21 03:38:05.0330000,POINT (117.197759824 -22.97004772)
12177,"WA","Formal","263801","Roadhouse","Private Nanutarra","North West Coastal Hwy","North West Coastal Hwy","Ashburton",,"N","Y","Y",,"Y","Y",,"Y","Y",,"Y",,,,,-22.5423311929999,115.500148943,2025-06-21 03:38:05.0330000,POINT (115.500148943 -22.5423311929999)
12178,"WA","Formal","263802","Minor Rest Area",,"Great Northern Hwy","Great Northern Hwy","Broome",,"N","N","N",,,"N",,,"N",,"N",,,,,-18.422070597999902,122.11158135399999,2025-06-21 03:38:05.0330000,POINT (122.111581354 -18.4220705979999)
12179,"WA","Formal","263803","Minor Rest Area",,"Great Northern Hwy","Great Northern Hwy","Halls Creek",,"N","Y","N",,,"N",,,"N",,"N",,,,,-17.475022888000002,127.954215589,2025-06-21 03:38:05.0330000,POINT (127.954215589 -17.475022888)
12180,"WA","Formal","263804","Minor Rest Area",,"Brand Hwy","Brand Hwy","Irwin",,"N","Y","N",,,"Y",,"Y","N",,"Y",,,,,-29.251870631999999,114.942081706,2025-06-21 03:38:05.0330000,POINT (114.942081706 -29.251870632)
12181,"WA","Formal","263805","Major Rest Area",,"Forrest Hwy","Forrest Hwy","Murray",,"N","Y","N",,,"N",,"Y","N",,"N",,,,,-32.629415512000001,115.81424249299999,2025-06-21 03:38:05.0330000,POINT (115.814242493 -32.629415512)
12182,"WA","Formal","263806","Minor Rest Area",,"Old Great Northern Hwy (Miling)","Old Great Northern Hwy (Miling)","Moora",,"N",,"N",,,"Y",,"Y","N",,"N",,,,,-30.4926252889999,116.36171793600001,2025-06-21 03:38:05.0330000,POINT (116.361717936 -30.4926252889999)
12183,"WA","Formal","263807","Minor Rest Area","Denmark Rest Area","South Western Hwy","South Western Hwy","Denmark",,"N","Y","N",,,"N",,"Y","N",,"Y",,,,,-34.961922022000003,117.350283882,2025-06-21 03:38:05.0330000,POINT (117.350283882 -34.961922022)
12184,"WA","Formal","263808","Minor Rest Area","Ingles Gap","Gibb River","Derby Gibb River Rd","Derby - West Kimberley",,"N","N","N",,,"N",,,"N",,"N",,,,,-17.107796711999999,125.182666055,2025-06-21 03:38:05.0330000,POINT (125.182666055 -17.107796712)
12185,"WA","Formal","263809","Minor Rest Area","Jerramungup Rest Area","South Coast Hwy","Hassell Rd","Jerramungup",,"N","Y","N",,"Y","Y",,"Y","N",,"Y",,,,,-33.9391766379999,118.92107999,2025-06-21 03:38:05.0330000,POINT (118.92107999 -33.9391766379999)
12186,"WA","Formal","263810","Minor Rest Area",,"Shark Bay","Shark Bay Rd","Shark Bay",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-26.254026874000001,113.83271660299999,2025-06-21 03:38:05.0330000,POINT (113.832716603 -26.254026874)
12187,"WA","Formal","263811","Minor Rest Area",,"South Western Hwy","South Western Hwy","Harvey",,"N","Y","N",,,"N",,"N","N",,"N",,,,,-33.0933015909999,115.900044194,2025-06-21 03:38:05.0330000,POINT (115.900044194 -33.0933015909999)
12188,"WA","Formal","263812","Minor Rest Area",,"Broome Cape Leveque Rd","Broome - Cape Leveque Rd","Broome",,"N","Y","N",,,"N",,"N","N",,"N",,,,,-17.287909073000002,122.537203092,2025-06-21 03:38:05.0330000,POINT (122.537203092 -17.287909073)
12189,"WA","Formal","263813","Minor Rest Area",,"Coolgardie Esperance Hwy","Coolgardie Esperance Hwy","Coolgardie",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-31.8148522659999,121.663243213,2025-06-21 03:38:05.0330000,POINT (121.663243213 -31.8148522659999)
12190,"WA","Formal","263814","Minor Rest Area",,"Brookton Hwy","Kondinin Hyden Rd","Kondinin",,"N","N","N",,,"N",,"Y","N",,"Y",,,,,-32.496073464999903,118.566996308,2025-06-21 03:38:05.0330000,POINT (118.566996308 -32.4960734649999)
12191,"WA","Formal","263815","Heavy Vehicle Rest Area",,"Goomalling Toodyay","Goomalling Toodyay Rd","Toodyay",,"Y","Y","N",,,"N",,"Y","N",,"N",,,,,-31.505833654999901,116.596819788,2025-06-21 03:38:05.0330000,POINT (116.596819788 -31.5058336549999)
12192,"WA","Formal","263816","Minor Rest Area",,"Albany Hwy","Albany Hwy","Cranbrook",,"N","N","N",,,"N",,"Y","N",,"Y",,,,,-34.352270599000001,117.540390457,2025-06-21 03:38:05.0330000,POINT (117.540390457 -34.352270599)
12193,"WA","Formal","263817","Minor Rest Area",,"Coolgardie Esperance Hwy","Coolgardie Esperance Hwy","Esperance",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-33.392974127999899,121.69813351400001,2025-06-21 03:38:05.0330000,POINT (121.698133514 -33.3929741279999)
12194,"WA","Formal","263818","Minor Rest Area",,"North West Coastal Hwy","North West Coastal Hwy","Northampton",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-27.847225871999999,114.69578041699999,2025-06-21 03:38:05.0330000,POINT (114.695780417 -27.847225872)
12195,"WA","Formal","263819","Minor Rest Area",,"Great Northern Hwy","Great Northern Hwy","Meekatharra",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-24.072584525,119.71636909199999,2025-06-21 03:38:05.0330000,POINT (119.716369092 -24.072584525)
12196,"WA","Formal","263820","Minor Rest Area",,"Eyre Hwy","Eyre Hwy","Dundas",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-31.914863705999899,127.444631446,2025-06-21 03:38:05.0330000,POINT (127.444631446 -31.9148637059999)
12197,"WA","Formal","263821","Minor Rest Area",,"Great Eastern Hwy","Great Eastern Hwy","Northam",,"N","Y","N",,"Y","Y",,"Y","N",,"Y",,,,,-31.634952316,116.717440794,2025-06-21 03:38:05.0330000,POINT (116.717440794 -31.634952316)
12198,"WA","Formal","263822","Minor Rest Area",,"Geraldton Mt Magnet Rd","Piesse St","Yalgoo",,"N","Y","N",,,"Y",,"Y","N",,"N",,,,,-28.346172450000001,116.682492618,2025-06-21 03:38:05.0330000,POINT (116.682492618 -28.34617245)
12199,"WA","Formal","263823","Minor Rest Area",,"Great Northern Hwy","Great Northern Hwy","Halls Creek",,"N","N","N",,,"N",,,"N",,"N",,,,,-18.7512782549999,126.822437953,2025-06-21 03:38:05.0330000,POINT (126.822437953 -18.7512782549999)
12200,"WA","Formal","263824","Minor Rest Area",,"Great Eastern Hwy","Great Eastern Hwy","Mundaring",,"N",,"N",,,"N",,"Y","N",,"N",,,,,-31.905381905999899,116.185876851,2025-06-21 03:38:05.0330000,POINT (116.185876851 -31.9053819059999)
12201,"WA","Formal","263825","Minor Rest Area",,"Midlands","Midlands Rd","Three Springs",,"N","N","N",,,"N",,"Y","N",,"Y",,,,,-29.389715575,115.60787790000001,2025-06-21 03:38:05.0330000,POINT (115.6078779 -29.389715575)
12202,"WA","Formal","263826","Minor Rest Area",,"Great Northern Hwy","Great Northern Hwy","Halls Creek",,"N","N","N",,,"N",,,"N",,"N",,,,,-18.777064763999899,126.597163673,2025-06-21 03:38:05.0330000,POINT (126.597163673 -18.7770647639999)
12203,"WA","Formal","263827","Minor Rest Area",,"Goldfields Hwy","Goldfields Hwy","Wiluna",,"N","Y","N",,,"Y",,"Y","N",,"N",,,,,-26.598786836999999,120.22432268199999,2025-06-21 03:38:05.0330000,POINT (120.224322682 -26.598786837)
12204,"WA","Formal","263828","Minor Rest Area",,"Coolgardie Esperance Hwy","Coolgardie Esperance Hwy","Esperance",,"N","N","N",,,"N",,"Y","N",,"Y",,,,,-33.793450069000002,121.871051317,2025-06-21 03:38:05.0330000,POINT (121.871051317 -33.793450069)
12205,"WA","Formal","263829","Minor Rest Area",,"Great Eastern Hwy","Great Eastern Hwy","Merredin",,"N","Y","N",,,"N",,"Y","N",,"Y",,,,,-31.482541916999899,118.268930887,2025-06-21 03:38:05.0330000,POINT (118.268930887 -31.4825419169999)
12206,"WA","Formal","263830","Minor Rest Area","Regans Ford","Brand Hwy","Brand Hwy","Dandaragan",,"N","N","Y",,,"N",,"Y","Y",,"Y",,,,,-30.982873569999999,115.703688662,2025-06-21 03:38:05.0330000,POINT (115.703688662 -30.98287357)
12207,"WA","Formal","263831","Minor Rest Area",,"Mt Magnet Leinster Rd","Agnew Sandstone Rd","Sandstone",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-27.967379308999998,119.796787389,2025-06-21 03:38:05.0330000,POINT (119.796787389 -27.967379309)
12208,"WA","Formal","263832","Minor Rest Area","Marchfly glenn","Gibb River","Derby Gibb River Rd","Derby - West Kimberley",,"N","N","N",,,"N",,,"N",,"N",,,,,-17.163755895999898,125.30993078100001,2025-06-21 03:38:05.0330000,POINT (125.309930781 -17.1637558959999)
12209,"WA","Formal","263833","Minor Rest Area",,"Great Northern Hwy","Great Northern Hwy","Dalwallinu",,"N","N","N",,,"N",,"Y","Y",,"Y",,,,,-29.934165658000001,116.88219859,2025-06-21 03:38:05.0330000,POINT (116.88219859 -29.934165658)
12210,"WA","Formal","263834","Minor Rest Area",,"Goldfields Hwy","Goldfields Hwy","Leonora",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-28.908718103999899,121.345456044,2025-06-21 03:38:05.0330000,POINT (121.345456044 -28.9087181039999)
12211,"WA","Formal","263835","Minor Rest Area","Mercer road Rest Area","South Coast Hwy","Chester Pass Rd","Albany (C)",,"N","Y","N",,,"Y",,"Y","N",,"Y",,,,,-34.984588072999898,117.876136499,2025-06-21 03:38:05.0330000,POINT (117.876136499 -34.9845880729999)
12212,"WA","Formal","263836","Minor Rest Area",,"Mt Magnet Leinster Rd","Agnew Sandstone Rd","Leonora",,"N","Y","N",,,"N",,"Y","N",,"N",,,,,-27.967401621,120.359501884,2025-06-21 03:38:05.0330000,POINT (120.359501884 -27.967401621)
12213,"WA","Formal","263837","Major Rest Area",,"Bussell Hwy","Bussell Hwy","Capel",,"N","Y","N",,,"Y",,"Y","N",,"Y",,,,,-33.516501646999998,115.572829961,2025-06-21 03:38:05.0330000,POINT (115.572829961 -33.516501647)
12214,"WA","Formal","263838","Minor Rest Area",,"Great Northern Hwy","Great Northern Hwy","Mount Magnet",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-28.629845855999999,117.785385742,2025-06-21 03:38:05.0330000,POINT (117.785385742 -28.629845856)
12215,"WA","Formal","263839","Major Rest Area",,"South Western Hwy","South Western Hwy","Bridgetown - Greenbushes",,"N",,"N",,,"N",,"N","N",,"Y",,,,,-33.853081650999997,116.086517317,2025-06-21 03:38:05.0330000,POINT (116.086517317 -33.853081651)
12216,"WA","Formal","263840","Minor Rest Area",,"Geraldton Mt Magnet Rd","Geraldton Mt Magnet Rd","Yalgoo",,"N","N","N",,,"N",,"N","N",,"N",,,,,-28.361794777999901,116.50234797100001,2025-06-21 03:38:05.0330000,POINT (116.502347971 -28.3617947779999)
12217,"WA","Formal","263841","Minor Rest Area",,"Great Eastern Hwy","Massingham St","Kellerberrin",,"N","Y","N",,"Y","N",,"Y","N",,"Y",,,,,-31.6335871799999,117.720612567,2025-06-21 03:38:05.0330000,POINT (117.720612567 -31.6335871799999)
12218,"WA","Formal","263842","Major Rest Area","Mount Robinson","Great Northern Hwy","Great Northern Hwy","East Pilbara",,"N","N","Y",,,"Y",,"Y","Y",,"Y",,,,,-23.047592191,118.843999876,2025-06-21 03:38:05.0330000,POINT (118.843999876 -23.047592191)
12219,"WA","Formal","263843","Minor Rest Area",,"Eyre Hwy","Eyre Hwy","Dundas",,"N","N","N",,,"N",,"Y","N",,"Y",,,,,-31.863072697,127.954332447,2025-06-21 03:38:05.0330000,POINT (127.954332447 -31.863072697)
12220,"WA","Formal","263844","Minor Rest Area",,"Eyre Hwy","Eyre Hwy","Dundas",,"N","Y","N",,,"N",,"Y","N",,"Y",,,,,-32.415132180999898,124.289760208,2025-06-21 03:38:05.0330000,POINT (124.289760208 -32.4151321809999)
12221,"WA","Formal","263845","Minor Rest Area",,"Leonora Laverton","Leonora Laverton Rd","Leonora",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-28.876159216000001,121.718955153,2025-06-21 03:38:05.0330000,POINT (121.718955153 -28.876159216)
12222,"WA","Formal","263846","Minor Rest Area",,"Indian Ocean Dr","Indian Ocean Dr","Dandaragan",,"N","Y","N",,,"Y",,"Y","Y",,"N",,,,,-30.711515619,115.16953150000001,2025-06-21 03:38:05.0330000,POINT (115.1695315 -30.711515619)
12223,"WA","Formal","263847","Minor Rest Area",,"Great Northern Hwy","Great Northern Hwy","Derby - West Kimberley",,"N","Y","N",,,"N",,"Y","N",,"N",,,,,-17.634086198999999,123.74050802399999,2025-06-21 03:38:05.0330000,POINT (123.740508024 -17.634086199)
12224,"WA","Formal","263848","Roadhouse","Beauforts Café","Albany Hwy","Albany Hwy","Woodanilling",,"N","Y","Y",,"Y","Y",,"Y","N",,"Y",,,,,-33.571874829999999,117.082295254,2025-06-21 03:38:05.0330000,POINT (117.082295254 -33.57187483)
12225,"WA","Formal","263849","Minor Rest Area",,"Melville Mandurah Hwy","Mandurah Rd","Rockingham (C)",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-32.430134567000003,115.773885159,2025-06-21 03:38:05.0330000,POINT (115.773885159 -32.430134567)
12226,"WA","Formal","263850","Minor Rest Area",,"Great Northern Hwy","Great Northern Hwy","Yalgoo",,"N","Y","Y",,,"N",,"Y","Y",,"N",,,,,-29.610394312,117.142385408,2025-06-21 03:38:05.0330000,POINT (117.142385408 -29.610394312)
12227,"WA","Formal","263851","Heavy Vehicle Rest Area",,"Mt Magnet Leinster Rd","Mt Magnet Sandstone Rd","Sandstone",,"Y","Y","N",,,"N",,"Y","N",,"N",,,,,-27.9917226059999,119.297156167,2025-06-21 03:38:05.0330000,POINT (119.297156167 -27.9917226059999)
12228,"WA","Formal","263852","Heavy Vehicle Rest Area",,"Marble Bar","Marble Bar Rd","Port Hedland (T)",,"Y","Y","N",,,"N",,"Y","N",,"N",,,,,-20.4021917859999,118.980465662,2025-06-21 03:38:05.0330000,POINT (118.980465662 -20.4021917859999)
12229,"WA","Formal","263853","Heavy Vehicle Rest Area",,"Great Eastern Hwy","Great Eastern Hwy","Cunderdin",,"Y","N","N",,,"N",,"Y","N",,"Y",,,,,-31.630724033,117.13901789499999,2025-06-21 03:38:05.0330000,POINT (117.139017895 -31.630724033)
12230,"WA","Formal","263854","Minor Rest Area","Boorabbin ","Great Eastern Hwy","Great Eastern Hwy","Coolgardie",,"N","N","Y",,,"N",,"Y","Y",,"Y",,,,,-31.268206455000001,120.01772758,2025-06-21 03:38:05.0330000,POINT (120.01772758 -31.268206455)
12231,"WA","Formal","263855","Heavy Vehicle Rest Area",,"Roe Hwy","Roe Hwy","Mundaring",,"Y",,"N",,,"N",,"N","N",,"N",,,,,-31.908904519,116.016060369,2025-06-21 03:38:05.0330000,POINT (116.016060369 -31.908904519)
12232,"WA","Formal","263856","Minor Rest Area",,"Broomehill Jerramungup","Gnowangerup Jerramungup Rd","Gnowangerup",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-34.005025950999901,118.391901524,2025-06-21 03:38:05.0330000,POINT (118.391901524 -34.0050259509999)
12233,"WA","Formal","263857","Minor Rest Area",,"Wubin Mullewa","Mullewa Wubin Rd","Perenjori",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-29.491951813,116.308749658,2025-06-21 03:38:05.0330000,POINT (116.308749658 -29.491951813)
12234,"WA","Formal","263858","Heavy Vehicle Rest Area",,"Brand Hwy","Brand Hwy","Coorow",,"Y","Y","N",,,"N",,"Y","N",,"N",,,,,-30.009683874,115.31945397200001,2025-06-21 03:38:05.0330000,POINT (115.319453972 -30.009683874)
12235,"WA","Formal","263859","Minor Rest Area",,"York Merredin","Bruce Rock Quairading Rd","Quairading",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-31.962393081999899,117.591180378,2025-06-21 03:38:05.0330000,POINT (117.591180378 -31.9623930819999)
12236,"WA","Formal","263860","Heavy Vehicle Rest Area",,"North West Coastal Hwy","North West Coastal Hwy","Chapman Valley",,"Y","Y","N",,,"N",,"Y","N",,"N",,,,,-28.595399573999899,114.63342679599999,2025-06-21 03:38:05.0330000,POINT (114.633426796 -28.5953995739999)
12237,"WA","Formal","263861","Minor Rest Area",,"Goldfields Hwy","Goldfields Hwy","Leonora",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-28.519703753999998,121.19924068,2025-06-21 03:38:05.0330000,POINT (121.19924068 -28.519703754)
12238,"WA","Formal","263862","Heavy Vehicle Rest Area",,"Coalfields Hwy","Coalfields Rd","Harvey",,"Y","Y","N",,,"N",,"Y","N",,"N",,,,,-33.299767707999898,115.86372383299999,2025-06-21 03:38:05.0330000,POINT (115.863723833 -33.2997677079999)
12239,"WA","Formal","263863","Heavy Vehicle Rest Area","WUBIN RTAA","Great Northern Hwy","Great Northern Hwy","Dalwallinu",,"Y","Y","Y",,"Y","N",,,"N",,"N",,,,,-30.104601250999998,116.631098464,2025-06-21 03:38:05.0330000,POINT (116.631098464 -30.104601251)
12240,"WA","Formal","263864","Minor Rest Area","Neymerrup road Rest Area","Albany Hwy","Albany Hwy","Kojonup",,"N","N","N",,,"N",,"Y","N",,"Y",,,,,-33.676069406000003,117.103284892,2025-06-21 03:38:05.0330000,POINT (117.103284892 -33.676069406)
12241,"WA","Formal","263865","Minor Rest Area",,"Great Eastern Hwy","Great Eastern Hwy","Cunderdin",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-31.643594864000001,117.32874721,2025-06-21 03:38:05.0330000,POINT (117.32874721 -31.643594864)
12242,"WA","Formal","263866","Minor Rest Area",,"Albany Port Rd","Princess Royal Dr","Albany (C)",,"N","Y","N",,,"N",,"Y","N",,"Y",,,,,-35.026938463,117.869172663,2025-06-21 03:38:05.0330000,POINT (117.869172663 -35.026938463)
12243,"WA","Formal","263867","Minor Rest Area",,"Muir","Muir Hwy","Plantagenet",,"N","Y","N",,,"N",,"Y","N",,"N",,,,,-34.630916339999899,117.62724499399999,2025-06-21 03:38:05.0330000,POINT (117.627244994 -34.6309163399999)
12244,"WA","Formal","263868","Minor Rest Area","Rutherwood road Rest Area","South Western Hwy","South Coast Hwy","Albany (C)",,"N","N","N",,,"N",,"N","N",,"Y",,,,,-34.987949348999997,117.70406880100001,2025-06-21 03:38:05.0330000,POINT (117.704068801 -34.987949349)
12245,"WA","Formal","263869","Heavy Vehicle Rest Area",,"Great Northern Hwy","Great Northern Hwy","Moora",,"Y","Y","N",,,"N",,"Y","N",,"N",,,,,-30.555821939999898,116.342665301,2025-06-21 03:38:05.0330000,POINT (116.342665301 -30.5558219399999)
12246,"WA","Formal","263870","Minor Rest Area",,"Brookton Hwy","Newdegate Ravensthorpe Rd","Lake Grace",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-33.243850578,119.73776050799999,2025-06-21 03:38:05.0330000,POINT (119.737760508 -33.243850578)
12247,"WA","Formal","263871","Major Rest Area",,"Donnybrook Kojonup","Donnybrook Kojonup Rd","Boyup Brook",,"N","Y","N",,,"N",,"N","N",,"Y",,,,,-33.676476045000001,116.259468369,2025-06-21 03:38:05.0330000,POINT (116.259468369 -33.676476045)
12248,"WA","Formal","263872","Minor Rest Area",,"Forrest Hwy","Forrest Hwy","Bunbury (C)",,"N","Y","N",,"Y","N",,"N","N",,"N",,,,,-33.333253607000003,115.688525251,2025-06-21 03:38:05.0330000,POINT (115.688525251 -33.333253607)
